Year,Position,#,Player,Team_x,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Pos,HT,WT,Team_y,Birth City,Draft Status,Nationality,Season,League
2022,C,4,Malcolm Delpeche,BRI,31,24.4,24.6,10.9,21.3,0.513,0.0,0.1,0.0,2.7,5.8,0.473,7.0,7.1,14.1,3.2,2.2,1.8,3.1,4.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2021-2022,British Basketball League
2022,C,4,Malcolm Delpeche,BRI,31,24.4,24.6,10.9,21.3,0.513,0.0,0.1,0.0,2.7,5.8,0.473,7.0,7.1,14.1,3.2,2.2,1.8,3.1,4.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2022-2023,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2011-2012,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2012-2013,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2013-2014,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2014-2015,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2015-2016,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2016-2017,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2017-2018,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2018-2019,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2019-2020,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2020-2021,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2021-2022,British Basketball League
2023,C,10,Malcolm Delpeche,BRI,39,26.5,20.0,8.5,16.1,0.53,0.0,0.1,0.0,2.9,5.5,0.521,5.8,6.5,12.4,2.1,1.5,1.7,3.2,5.3,C,6-8,215,Newcastle Eagles,Wilmington (DE),"2017 NBA Draft, Undrafted",United States,2022-2023,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2019-2020,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2023,PG,7,Luke Nelson,LON,35,21.3,24.1,7.7,18.1,0.423,4.0,10.5,0.38,4.8,6.4,0.74,0.5,4.8,5.3,9.5,1.9,0.2,3.3,4.6,G,6-3,190,London Lions,Worthing,"2017 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2011-2012,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2012-2013,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2013-2014,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2014-2015,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2015-2016,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2016-2017,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2017-2018,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2018-2019,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2019-2020,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2020-2021,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2021-2022,British Basketball League
2023,PG,11,Nicholas Lewis,MAN,38,17.9,20.3,7.3,19.6,0.375,3.5,11.0,0.321,2.0,3.3,0.63,2.3,5.8,8.1,4.2,4.1,0.4,2.3,6.1,PG,6-3,185,Manchester Giants,Scarborough,"2015 NBA Draft, Undrafted",CanadaEngland,2022-2023,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2019-2020,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2023,PG,12,Andrew Lawrence,SUR,21,23.5,19.4,6.6,14.6,0.453,2.9,8.1,0.361,3.3,4.8,0.694,0.7,3.6,4.3,7.9,1.7,0.0,2.7,4.2,PG,6-1,192,Surrey Scorchers,London,"2013 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2011-2012,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2012-2013,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2013-2014,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2014-2015,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2015-2016,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2016-2017,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2017-2018,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2018-2019,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2019-2020,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2020-2021,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2021-2022,British Basketball League
2023,PG,13,Devearl Ramsey,OHS,20,29.2,19.4,6.6,16.0,0.41,1.8,6.2,0.293,4.4,4.9,0.9,1.5,5.0,6.5,3.2,3.3,0.2,2.2,4.2,PG,6-0,185,Sheffield Sharks,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States,2022-2023,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2011-2012,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2012-2013,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2013-2014,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2014-2015,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2015-2016,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2016-2017,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2017-2018,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2018-2019,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2019-2020,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2020-2021,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2021-2022,British Basketball League
2023,PG,14,Jordan Taylor,LON,26,23.9,18.4,6.4,14.5,0.441,2.0,5.8,0.347,3.6,4.6,0.78,0.9,4.9,5.8,10.7,1.7,0.2,2.9,5.9,G,6-1,195,London Lions,Bloomington (MN),"2012 NBA Draft, Undrafted",United States,2022-2023,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2011-2012,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2012-2013,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2013-2014,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2014-2015,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2015-2016,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2016-2017,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2017-2018,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2018-2019,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2019-2020,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2020-2021,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2021-2022,British Basketball League
2023,PG,22,Morayo Soluade,LON,37,19.8,13.2,4.7,9.9,0.477,3.1,7.3,0.432,0.6,0.8,0.75,0.7,6.1,6.8,6.5,3.3,0.3,2.8,3.1,PG,6-5,196,London Lions,London,"2017 NBA Draft, Undrafted",England,2022-2023,British Basketball League
2023,PG,24,Kareem Queeley,LON,11,16.4,9.1,3.2,9.6,0.333,0.5,3.7,0.143,2.1,4.0,0.533,0.5,2.9,3.5,3.5,1.6,1.1,3.2,4.8,G,6-3,202,London Lions,Saint Kitts,"2023 NBA Draft, Undrafted",Saint Kitts and NevisEngland,2011-2012,British Basketball League
2023,PG,24,Kareem Queeley,LON,11,16.4,9.1,3.2,9.6,0.333,0.5,3.7,0.143,2.1,4.0,0.533,0.5,2.9,3.5,3.5,1.6,1.1,3.2,4.8,G,6-3,202,London Lions,Saint Kitts,"2023 NBA Draft, Undrafted",Saint Kitts and NevisEngland,2012-2013,British Basketball League
2023,PG,24,Kareem Queeley,LON,11,16.4,9.1,3.2,9.6,0.333,0.5,3.7,0.143,2.1,4.0,0.533,0.5,2.9,3.5,3.5,1.6,1.1,3.2,4.8,G,6-3,202,London Lions,Saint Kitts,"2023 NBA Draft, Undrafted",Saint Kitts and NevisEngland,2013-2014,British Basketball League
